"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/29/2010","AQS","170831001","1","8.5","ug/m3 LC","35","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"04/02/2010","AQS","170831001","1","10.3","ug/m3 LC","43","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"04/08/2010","AQS","170831001","1","3.5","ug/m3 LC","15","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"04/14/2010","AQS","170831001","1","17.3","ug/m3 LC","62","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"04/20/2010","AQS","170831001","1","9.5","ug/m3 LC","40","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"04/26/2010","AQS","170831001","1","6.4","ug/m3 LC","27","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"05/02/2010","AQS","170831001","1","5.6","ug/m3 LC","23","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"05/08/2010","AQS","170831001","1","2.6","ug/m3 LC","11","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"05/14/2010","AQS","170831001","1","5","ug/m3 LC","21","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"05/20/2010","AQS","170831001","1","13.1","ug/m3 LC","53","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"06/01/2010","AQS","170831001","1","15.3","ug/m3 LC","58","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"06/07/2010","AQS","170831001","1","7.7","ug/m3 LC","32","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"06/13/2010","AQS","170831001","1","7.8","ug/m3 LC","33","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"06/19/2010","AQS","170831001","1","5","ug/m3 LC","21","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"06/25/2010","AQS","170831001","1","12.5","ug/m3 LC","52","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"07/01/2010","AQS","170831001","1","12","ug/m3 LC","50","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"07/07/2010","AQS","170831001","1","12.9","ug/m3 LC","53","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"07/13/2010","AQS","170831001","1","16.6","ug/m3 LC","60","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"07/19/2010","AQS","170831001","1","6.7","ug/m3 LC","28","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"07/25/2010","AQS","170831001","1","6.4","ug/m3 LC","27","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"07/31/2010","AQS","170831001","1","13.7","ug/m3 LC","54","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"08/06/2010","AQS","170831001","1","13","ug/m3 LC","53","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"08/12/2010","AQS","170831001","1","11.8","ug/m3 LC","49","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"08/18/2010","AQS","170831001","1","13.1","ug/m3 LC","53","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"08/24/2010","AQS","170831001","1","12.3","ug/m3 LC","51","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"08/30/2010","AQS","170831001","1","8.3","ug/m3 LC","35","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"09/05/2010","AQS","170831001","1","8.7","ug/m3 LC","36","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"09/17/2010","AQS","170831001","1","8","ug/m3 LC","33","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"09/23/2010","AQS","170831001","1","14.5","ug/m3 LC","56","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"09/29/2010","AQS","170831001","1","9.7","ug/m3 LC","40","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"10/05/2010","AQS","170831001","1","8.4","ug/m3 LC","35","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"10/11/2010","AQS","170831001","1","12.3","ug/m3 LC","51","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"10/17/2010","AQS","170831001","1","11","ug/m3 LC","46","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"10/23/2010","AQS","170831001","1","14.5","ug/m3 LC","56","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"10/29/2010","AQS","170831001","1","8","ug/m3 LC","33","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"11/04/2010","AQS","170831001","1","3.1","ug/m3 LC","13","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"11/10/2010","AQS","170831001","1","15.4","ug/m3 LC","58","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"11/16/2010","AQS","170831001","1","12.8","ug/m3 LC","52","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"11/22/2010","AQS","170831001","1","9.2","ug/m3 LC","38","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"11/28/2010","AQS","170831001","1","11.1","ug/m3 LC","46","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"12/04/2010","AQS","170831001","1","16.7","ug/m3 LC","61","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"12/10/2010","AQS","170831001","1","21.4","ug/m3 LC","71","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"12/16/2010","AQS","170831001","1","15.6","ug/m3 LC","58","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"12/28/2010","AQS","170831001","1","17","ug/m3 LC","61","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"01/02/2010","AQS","171190024","1","9.9","ug/m3 LC","41","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"01/05/2010","AQS","171190024","1","10.2","ug/m3 LC","43","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"01/08/2010","AQS","171190024","1","9.2","ug/m3 LC","38","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"01/11/2010","AQS","171190024","1","17.5","ug/m3 LC","62","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"01/14/2010","AQS","171190024","1","26.3","ug/m3 LC","81","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"01/17/2010","AQS","171190024","1","10.2","ug/m3 LC","43","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"01/20/2010","AQS","171190024","1","19","ug/m3 LC","66","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"01/23/2010","AQS","171190024","1","13.3","ug/m3 LC","54","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"01/26/2010","AQS","171190024","1","7.6","ug/m3 LC","32","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"01/29/2010","AQS","171190024","1","10.5","ug/m3 LC","44","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"02/01/2010","AQS","171190024","1","20.7","ug/m3 LC","69","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"02/04/2010","AQS","171190024","1","35.8","ug/m3 LC","102","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"02/07/2010","AQS","171190024","1","12","ug/m3 LC","50","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"02/10/2010","AQS","171190024","1","8.6","ug/m3 LC","36","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"02/13/2010","AQS","171190024","1","17.8","ug/m3 LC","63","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"02/16/2010","AQS","171190024","1","10.7","ug/m3 LC","45","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"02/25/2010","AQS","171190024","1","10","ug/m3 LC","42","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"02/28/2010","AQS","171190024","1","8.5","ug/m3 LC","35","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"03/03/2010","AQS","171190024","1","15.1","ug/m3 LC","57","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"03/06/2010","AQS","171190024","1","15","ug/m3 LC","57","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"03/09/2010","AQS","171190024","1","25.6","ug/m3 LC","79","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"03/12/2010","AQS","171190024","1","5.8","ug/m3 LC","24","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"03/15/2010","AQS","171190024","1","6.4","ug/m3 LC","27","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"03/18/2010","AQS","171190024","1","14.1","ug/m3 LC","55","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"03/21/2010","AQS","171190024","1","11.8","ug/m3 LC","49","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"03/24/2010","AQS","171190024","1","20.6","ug/m3 LC","69","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"03/27/2010","AQS","171190024","1","14.5","ug/m3 LC","56","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"03/30/2010","AQS","171190024","1","14.8","ug/m3 LC","57","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"04/02/2010","AQS","171190024","1","21.3","ug/m3 LC","70","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"04/05/2010","AQS","171190024","1","19","ug/m3 LC","66","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"04/08/2010","AQS","171190024","1","2.9","ug/m3 LC","12","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"04/11/2010","AQS","171190024","1","22.2","ug/m3 LC","72","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"04/14/2010","AQS","171190024","1","24.6","ug/m3 LC","77","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"04/17/2010","AQS","171190024","1","6.9","ug/m3 LC","29","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"04/20/2010","AQS","171190024","1","11.8","ug/m3 LC","49","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"04/23/2010","AQS","171190024","1","16.7","ug/m3 LC","61","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"04/26/2010","AQS","171190024","1","4.5","ug/m3 LC","19","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"04/30/2010","AQS","171190024","1","16.9","ug/m3 LC","61","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"05/02/2010","AQS","171190024","1","7.6","ug/m3 LC","32","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"05/08/2010","AQS","171190024","1","3.7","ug/m3 LC","15","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"05/12/2010","AQS","171190024","1","11.5","ug/m3 LC","48","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"05/14/2010","AQS","171190024","1","6.7","ug/m3 LC","28","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"05/17/2010","AQS","171190024","1","3.5","ug/m3 LC","15","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"05/21/2010","AQS","171190024","1","7.7","ug/m3 LC","32","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"05/23/2010","AQS","171190024","1","17.5","ug/m3 LC","62","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"05/26/2010","AQS","171190024","1","17.7","ug/m3 LC","63","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"05/29/2010","AQS","171190024","1","17","ug/m3 LC","61","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"06/01/2010","AQS","171190024","1","19.6","ug/m3 LC","67","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"06/04/2010","AQS","171190024","1","20.9","ug/m3 LC","70","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"06/07/2010","AQS","171190024","1","9.5","ug/m3 LC","40","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"06/13/2010","AQS","171190024","1","11.8","ug/m3 LC","49","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"06/16/2010","AQS","171190024","1","8.4","ug/m3 LC","35","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"06/19/2010","AQS","171190024","1","10.4","ug/m3 LC","43","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"06/22/2010","AQS","171190024","1","17.6","ug/m3 LC","63","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"06/25/2010","AQS","171190024","1","15.1","ug/m3 LC","57","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"06/28/2010","AQS","171190024","1","10","ug/m3 LC","42","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"07/01/2010","AQS","171190024","1","11.6","ug/m3 LC","48","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"07/04/2010","AQS","171190024","1","28.6","ug/m3 LC","86","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"07/07/2010","AQS","171190024","1","17.7","ug/m3 LC","63","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"07/10/2010","AQS","171190024","1","15.9","ug/m3 LC","59","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
"07/13/2010","AQS","171190024","1","14.1","ug/m3 LC","55","Gateway Regional Medical Center","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","119","Madison","38.7006315001362","-90.1447626742938"
