"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"07/14/2016","AQS","170831001","1","5.7","ug/m3 LC","24","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"07/17/2016","AQS","170831001","1","16.6","ug/m3 LC","60","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"07/23/2016","AQS","170831001","1","10.3","ug/m3 LC","43","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"07/26/2016","AQS","170831001","1","4.1","ug/m3 LC","17","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"07/29/2016","AQS","170831001","1","5","ug/m3 LC","21","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"08/01/2016","AQS","170831001","1","5.2","ug/m3 LC","22","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"08/04/2016","AQS","170831001","1","14.2","ug/m3 LC","55","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"08/10/2016","AQS","170831001","1","17.7","ug/m3 LC","63","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"08/13/2016","AQS","170831001","1","3.7","ug/m3 LC","15","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"08/16/2016","AQS","170831001","1","7.7","ug/m3 LC","32","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"08/19/2016","AQS","170831001","1","5.9","ug/m3 LC","25","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"08/22/2016","AQS","170831001","1","4.7","ug/m3 LC","20","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"09/03/2016","AQS","170831001","1","5.5","ug/m3 LC","23","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"09/06/2016","AQS","170831001","1","8.8","ug/m3 LC","37","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"09/09/2016","AQS","170831001","1","7.2","ug/m3 LC","30","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"09/12/2016","AQS","170831001","1","7.2","ug/m3 LC","30","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"09/15/2016","AQS","170831001","1","11.3","ug/m3 LC","47","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"09/18/2016","AQS","170831001","1","6.3","ug/m3 LC","26","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"09/21/2016","AQS","170831001","1","11.9","ug/m3 LC","50","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"09/24/2016","AQS","170831001","1","21","ug/m3 LC","70","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"09/27/2016","AQS","170831001","1","3.6","ug/m3 LC","15","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"09/30/2016","AQS","170831001","1","4.8","ug/m3 LC","20","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"10/08/2016","AQS","170831001","3","5.2","ug/m3 LC","22","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"10/09/2016","AQS","170831001","3","6","ug/m3 LC","25","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"10/10/2016","AQS","170831001","3","9.2","ug/m3 LC","38","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"10/11/2016","AQS","170831001","3","10.9","ug/m3 LC","45","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"10/12/2016","AQS","170831001","3","15.6","ug/m3 LC","58","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"10/13/2016","AQS","170831001","3","6","ug/m3 LC","25","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"10/14/2016","AQS","170831001","3","6.9","ug/m3 LC","29","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"10/15/2016","AQS","170831001","3","9.8","ug/m3 LC","41","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"10/16/2016","AQS","170831001","3","10.5","ug/m3 LC","44","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"10/17/2016","AQS","170831001","3","6.5","ug/m3 LC","27","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"10/18/2016","AQS","170831001","3","9.9","ug/m3 LC","41","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"10/19/2016","AQS","170831001","3","4","ug/m3 LC","17","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"10/20/2016","AQS","170831001","3","6.7","ug/m3 LC","28","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"10/21/2016","AQS","170831001","3","6.3","ug/m3 LC","26","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"10/22/2016","AQS","170831001","3","7.8","ug/m3 LC","33","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"10/23/2016","AQS","170831001","3","9.5","ug/m3 LC","40","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"10/24/2016","AQS","170831001","3","8.8","ug/m3 LC","37","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"10/25/2016","AQS","170831001","3","5.9","ug/m3 LC","25","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"10/26/2016","AQS","170831001","3","12.6","ug/m3 LC","52","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"10/27/2016","AQS","170831001","3","5.7","ug/m3 LC","24","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"10/28/2016","AQS","170831001","3","13","ug/m3 LC","53","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"10/29/2016","AQS","170831001","3","10.9","ug/m3 LC","45","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"10/30/2016","AQS","170831001","3","8.1","ug/m3 LC","34","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"10/31/2016","AQS","170831001","3","9.7","ug/m3 LC","40","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"11/01/2016","AQS","170831001","3","11.1","ug/m3 LC","46","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"11/02/2016","AQS","170831001","3","13.3","ug/m3 LC","54","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"11/03/2016","AQS","170831001","3","10.9","ug/m3 LC","45","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"11/04/2016","AQS","170831001","3","6.1","ug/m3 LC","25","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"11/05/2016","AQS","170831001","3","10.1","ug/m3 LC","42","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"11/06/2016","AQS","170831001","3","14.7","ug/m3 LC","56","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"11/07/2016","AQS","170831001","3","14.8","ug/m3 LC","57","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"11/08/2016","AQS","170831001","3","12","ug/m3 LC","50","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"11/09/2016","AQS","170831001","3","5.7","ug/m3 LC","24","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"11/10/2016","AQS","170831001","3","4.5","ug/m3 LC","19","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"11/11/2016","AQS","170831001","3","5.4","ug/m3 LC","23","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
