"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"11/11/2017","AQS","170830117","3","6.2","ug/m3 LC","26","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"11/12/2017","AQS","170830117","3","11.1","ug/m3 LC","46","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"11/13/2017","AQS","170830117","3","10.7","ug/m3 LC","45","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"11/14/2017","AQS","170830117","3","10.3","ug/m3 LC","43","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"11/15/2017","AQS","170830117","3","10.5","ug/m3 LC","44","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"11/16/2017","AQS","170830117","3","8.5","ug/m3 LC","35","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"11/17/2017","AQS","170830117","3","16.7","ug/m3 LC","61","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"11/18/2017","AQS","170830117","3","7.4","ug/m3 LC","31","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"11/19/2017","AQS","170830117","3","6.6","ug/m3 LC","28","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"11/20/2017","AQS","170830117","3","6","ug/m3 LC","25","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"11/21/2017","AQS","170830117","3","9","ug/m3 LC","38","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"11/22/2017","AQS","170830117","3","7.9","ug/m3 LC","33","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"11/23/2017","AQS","170830117","3","14.7","ug/m3 LC","56","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"11/24/2017","AQS","170830117","3","9.9","ug/m3 LC","41","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"11/25/2017","AQS","170830117","3","4.7","ug/m3 LC","20","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"11/26/2017","AQS","170830117","3","6.5","ug/m3 LC","27","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"11/27/2017","AQS","170830117","3","11","ug/m3 LC","46","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"11/28/2017","AQS","170830117","3","10.7","ug/m3 LC","45","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"11/29/2017","AQS","170830117","3","4.7","ug/m3 LC","20","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"11/30/2017","AQS","170830117","3","7","ug/m3 LC","29","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/01/2017","AQS","170830117","3","7.4","ug/m3 LC","31","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/02/2017","AQS","170830117","3","11.6","ug/m3 LC","48","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/03/2017","AQS","170830117","3","14.3","ug/m3 LC","56","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/04/2017","AQS","170830117","3","12.6","ug/m3 LC","52","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/05/2017","AQS","170830117","3","4.2","ug/m3 LC","18","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/06/2017","AQS","170830117","3","4.3","ug/m3 LC","18","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/07/2017","AQS","170830117","3","5","ug/m3 LC","21","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/08/2017","AQS","170830117","3","4.8","ug/m3 LC","20","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/09/2017","AQS","170830117","3","7.8","ug/m3 LC","33","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/10/2017","AQS","170830117","3","6.9","ug/m3 LC","29","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/11/2017","AQS","170830117","3","7.7","ug/m3 LC","32","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/13/2017","AQS","170830117","3","4.4","ug/m3 LC","18","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/14/2017","AQS","170830117","3","9.9","ug/m3 LC","41","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/15/2017","AQS","170830117","3","6.2","ug/m3 LC","26","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/16/2017","AQS","170830117","3","10","ug/m3 LC","42","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/17/2017","AQS","170830117","3","8.6","ug/m3 LC","36","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/18/2017","AQS","170830117","3","7.5","ug/m3 LC","31","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/19/2017","AQS","170830117","3","17.3","ug/m3 LC","62","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/20/2017","AQS","170830117","3","5.4","ug/m3 LC","23","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/21/2017","AQS","170830117","3","11.1","ug/m3 LC","46","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/22/2017","AQS","170830117","3","22.8","ug/m3 LC","74","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/23/2017","AQS","170830117","3","14.8","ug/m3 LC","57","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/24/2017","AQS","170830117","3","9","ug/m3 LC","38","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/25/2017","AQS","170830117","3","5.3","ug/m3 LC","22","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/26/2017","AQS","170830117","3","2.4","ug/m3 LC","10","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/27/2017","AQS","170830117","3","5.4","ug/m3 LC","23","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/28/2017","AQS","170830117","3","11.1","ug/m3 LC","46","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/29/2017","AQS","170830117","3","15.8","ug/m3 LC","59","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/30/2017","AQS","170830117","3","11.4","ug/m3 LC","48","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"12/31/2017","AQS","170830117","3","7.9","ug/m3 LC","33","JERSEYVILLE WATER TREATMENT PLANT (WTP)","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.101439","-90.344494"
"01/01/2017","AQS","170831001","3","13.6","ug/m3 LC","54","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"01/02/2017","AQS","170831001","3","10.7","ug/m3 LC","45","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"01/03/2017","AQS","170831001","3","6.5","ug/m3 LC","27","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"01/04/2017","AQS","170831001","3","3.4","ug/m3 LC","14","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"01/05/2017","AQS","170831001","3","6.8","ug/m3 LC","28","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"01/06/2017","AQS","170831001","3","11","ug/m3 LC","46","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"01/07/2017","AQS","170831001","3","10.4","ug/m3 LC","43","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"01/08/2017","AQS","170831001","3","10.8","ug/m3 LC","45","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"01/09/2017","AQS","170831001","3","9.1","ug/m3 LC","38","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"01/10/2017","AQS","170831001","3","10.3","ug/m3 LC","43","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"01/11/2017","AQS","170831001","3","11.5","ug/m3 LC","48","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"01/12/2017","AQS","170831001","3","17.5","ug/m3 LC","62","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"01/13/2017","AQS","170831001","3","10.8","ug/m3 LC","45","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"01/14/2017","AQS","170831001","3","17.3","ug/m3 LC","62","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"01/15/2017","AQS","170831001","3","26.4","ug/m3 LC","81","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"01/16/2017","AQS","170831001","3","8.4","ug/m3 LC","35","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"01/17/2017","AQS","170831001","3","4.1","ug/m3 LC","17","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"01/18/2017","AQS","170831001","3","10.1","ug/m3 LC","42","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"01/19/2017","AQS","170831001","3","10.2","ug/m3 LC","43","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"01/20/2017","AQS","170831001","3","7.4","ug/m3 LC","31","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"01/21/2017","AQS","170831001","3","7.4","ug/m3 LC","31","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
"01/22/2017","AQS","170831001","3","13.2","ug/m3 LC","53","ILLINI JR HIGH","1","100.0000","88101","PM2.5 - Local Conditions","41180","St. Louis, MO-IL","17","Illinois","083","Jersey","39.1105394692177","-90.3240798569138"
